cik,txt_link
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350720000011/0001053507-20-000011.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312520005444/0001193125-20-005444.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350720000007/0001053507-20-000007.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350720000002/0001053507-20-000002.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000148/0001053507-19-000148.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000146/0001053507-19-000146.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000143/0001053507-19-000143.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000131/0001053507-19-000131.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312519261683/0001193125-19-261683.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000124/0001053507-19-000124.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000120/0001053507-19-000120.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000115/0001053507-19-000115.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000108/0001053507-19-000108.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000101/0001053507-19-000101.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000096/0001053507-19-000096.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312519172524/0001193125-19-172524.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000087/0001053507-19-000087.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000084/0001053507-19-000084.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000081/0001053507-19-000081.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000079/0001053507-19-000079.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000071/0001053507-19-000071.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000068/0001053507-19-000068.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000060/0001053507-19-000060.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312519076792/0001193125-19-076792.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000031/0001053507-19-000031.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000029/0001053507-19-000029.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000024/0001053507-19-000024.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000010/0001053507-19-000010.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350719000002/0001053507-19-000002.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000053/0001053507-18-000053.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000051/0001053507-18-000051.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000047/0001053507-18-000047.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000044/0001053507-18-000044.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000042/0001053507-18-000042.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000040/0001053507-18-000040.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000036/0001053507-18-000036.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000035/0001053507-18-000035.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000032/0001053507-18-000032.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312518170772/0001193125-18-170772.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000028/0001053507-18-000028.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000020/0001053507-18-000020.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000018/0001053507-18-000018.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000014/0001053507-18-000014.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000012/0001053507-18-000012.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000010/0001053507-18-000010.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000008/0001053507-18-000008.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000004/0001053507-18-000004.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000002/0001053507-18-000002.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000064/0001053507-17-000064.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312517364982/0001193125-17-364982.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000062/0001053507-17-000062.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000060/0001053507-17-000060.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000058/0001053507-17-000058.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000054/0001053507-17-000054.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000051/0001053507-17-000051.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000049/0001053507-17-000049.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000047/0001053507-17-000047.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000042/0001053507-17-000042.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312517220133/0001193125-17-220133.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000040/0001053507-17-000040.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000038/0001053507-17-000038.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000036/0001053507-17-000036.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000034/0001053507-17-000034.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000029/0001053507-17-000029.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000026/0001053507-17-000026.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312517113618/0001193125-17-113618.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000022/0001053507-17-000022.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000019/0001053507-17-000019.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000017/0001053507-17-000017.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000015/0001053507-17-000015.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000011/0001053507-17-000011.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000007/0001053507-17-000007.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000004/0001053507-17-000004.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350717000002/0001053507-17-000002.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000069/0001053507-16-000069.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000067/0001053507-16-000067.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000065/0001053507-16-000065.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000063/0001053507-16-000063.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000061/0001053507-16-000061.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000059/0001053507-16-000059.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000054/0001053507-16-000054.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000119312516727705/0001193125-16-727705.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000052/0001053507-16-000052.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000050/0001053507-16-000050.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000045/0001053507-16-000045.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000043/0001053507-16-000043.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000041/0001053507-16-000041.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000039/0001053507-16-000039.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000034/0001053507-16-000034.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000029/0001053507-16-000029.txt
1053507.0,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000026/0001053507-16-000026.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312520106105/0001193125-20-106105.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000071/0001410636-20-000071.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000061/0001410636-20-000061.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000042/0001410636-20-000042.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312519310224/0001193125-19-310224.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312519296612/0001193125-19-296612.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000160/0001410636-19-000160.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000148/0001410636-19-000148.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000127/0001410636-19-000127.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312519144941/0001193125-19-144941.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000087/0001410636-19-000087.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000082/0001410636-19-000082.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000081/0001410636-19-000081.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312519046139/0001193125-19-046139.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000047/0001410636-19-000047.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518346545/0001193125-18-346545.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000170/0001410636-18-000170.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000163/0001410636-18-000163.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518243833/0001193125-18-243833.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000144/0001410636-18-000144.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000137/0001410636-18-000137.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000116/0001410636-18-000116.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000112/0001410636-18-000112.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518118553/0001193125-18-118553.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518114793/0001193125-18-114793.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518114246/0001193125-18-114246.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000088/0001410636-18-000088.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000077/0001410636-18-000077.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000041/0001410636-18-000041.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000025/0001410636-18-000025.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312518010518/0001193125-18-010518.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000003/0001410636-18-000003.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000029/0001410636-17-000029.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312517365541/0001193125-17-365541.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000025/0001410636-17-000025.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000012/0001410636-17-000012.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000005/0001410636-17-000005.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000003/0001410636-17-000003.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017018796/0001564590-17-018796.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017017181/0001564590-17-017181.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017015827/0001564590-17-015827.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017014971/0001564590-17-014971.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017014081/0001564590-17-014081.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017010754/0001564590-17-010754.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017008434/0001564590-17-008434.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459017001903/0001564590-17-001903.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016030525/0001564590-16-030525.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312516793684/0001193125-16-793684.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016030182/0001564590-16-030182.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016029433/0001564590-16-029433.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312516767048/0001193125-16-767048.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016027036/0001564590-16-027036.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016026597/0001564590-16-026597.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312516706106/0001193125-16-706106.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016022389/0001564590-16-022389.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016020982/0001564590-16-020982.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016019366/0001564590-16-019366.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016017702/0001564590-16-017702.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016015560/0001564590-16-015560.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016015142/0001564590-16-015142.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016013782/0001564590-16-013782.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016013483/0001564590-16-013483.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016013286/0001564590-16-013286.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459016012708/0001564590-16-012708.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515402615/0001193125-15-402615.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459015009508/0001564590-15-009508.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459015009412/0001564590-15-009412.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515318445/0001193125-15-318445.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515290164/0001193125-15-290164.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515284015/0001193125-15-284015.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459015006256/0001564590-15-006256.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515249147/0001193125-15-249147.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515246803/0001193125-15-246803.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459015005154/0001564590-15-005154.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000119312515214388/0001193125-15-214388.txt
1410636.0,https://www.sec.gov/Archives/edgar/data/1410636/000156459015003442/0001564590-15-003442.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465920042284/0001104659-20-042284.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465920041211/0001104659-20-041211.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002720000003/0000820027-20-000003.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002719000069/0000820027-19-000069.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000141057819000843/0001410578-19-000843.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002719000053/0000820027-19-000053.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919038672/0001104659-19-038672.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919033440/0001104659-19-033440.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919030835/0001104659-19-030835.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919024083/0001104659-19-024083.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002719000035/0000820027-19-000035.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919019181/0001104659-19-019181.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919016826/0001104659-19-016826.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919014859/0001104659-19-014859.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002719000003/0000820027-19-000003.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465919001853/0001104659-19-001853.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002718000064/0000820027-18-000064.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465918060780/0001104659-18-060780.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000082002718000046/0000820027-18-000046.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465918027753/0001104659-18-027753.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465918025862/0001104659-18-025862.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465918003794/0001104659-18-003794.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465918002624/0001104659-18-002624.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917063565/0001104659-17-063565.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917062370/0001104659-17-062370.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917050256/0001104659-17-050256.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917046809/0001104659-17-046809.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917027941/0001104659-17-027941.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917025486/0001104659-17-025486.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465917005802/0001104659-17-005802.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916151933/0001104659-16-151933.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916143487/0001104659-16-143487.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916138903/0001104659-16-138903.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916134369/0001104659-16-134369.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916116162/0001104659-16-116162.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916114691/0001104659-16-114691.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465916091721/0001104659-16-091721.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465915071919/0001104659-15-071919.txt
820027.0,https://www.sec.gov/Archives/edgar/data/820027/000110465915052511/0001104659-15-052511.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085920000013/0001140859-20-000013.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085920000006/0001140859-20-000006.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085920000002/0001140859-20-000002.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000042/0001140859-19-000042.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000036/0001140859-19-000036.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000032/0001140859-19-000032.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000027/0001140859-19-000027.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000024/0001140859-19-000024.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000018/0001140859-19-000018.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000013/0001140859-19-000013.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000010/0001140859-19-000010.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000005/0001140859-19-000005.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000002/0001140859-19-000002.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000050/0001140859-18-000050.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000048/0001140859-18-000048.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000046/0001140859-18-000046.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000044/0001140859-18-000044.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000042/0001140859-18-000042.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000033/0001140859-18-000033.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000028/0001140859-18-000028.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000017/0001140859-18-000017.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000014/0001140859-18-000014.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000012/0001140859-18-000012.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000010/0001140859-18-000010.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000006/0001140859-18-000006.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000095015718000027/0000950157-18-000027.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000050/0001140859-17-000050.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465917071915/0001104659-17-071915.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465917071056/0001104659-17-071056.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000048/0001140859-17-000048.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000095015717001554/0000950157-17-001554.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000042/0001140859-17-000042.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000040/0001140859-17-000040.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000037/0001140859-17-000037.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000033/0001140859-17-000033.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000029/0001140859-17-000029.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000026/0001140859-17-000026.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000018/0001140859-17-000018.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000013/0001140859-17-000013.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000010/0001140859-17-000010.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000004/0001140859-17-000004.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000024/0001140859-16-000024.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000019/0001140859-16-000019.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000017/0001140859-16-000017.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000015/0001140859-16-000015.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000013/0001140859-16-000013.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000008/0001140859-16-000008.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000114085916000004/0001140859-16-000004.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916127218/0001104659-16-127218.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916118032/0001104659-16-118032.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916113544/0001104659-16-113544.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916106255/0001104659-16-106255.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916103757/0001104659-16-103757.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916093809/0001104659-16-093809.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465916090995/0001104659-16-090995.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915082460/0001104659-15-082460.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915081114/0001104659-15-081114.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915079931/0001104659-15-079931.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915078752/0001104659-15-078752.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000095015715001279/0000950157-15-001279.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915075749/0001104659-15-075749.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915073960/0001104659-15-073960.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000095015715001148/0000950157-15-001148.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915066531/0001104659-15-066531.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915064017/0001104659-15-064017.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915052809/0001104659-15-052809.txt
1140859.0,https://www.sec.gov/Archives/edgar/data/1140859/000110465915041506/0001104659-15-041506.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312520109178/0001193125-20-109178.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312520082141/0001193125-20-082141.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312520032635/0001193125-20-032635.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312520025481/0001193125-20-025481.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312520002820/0001193125-20-002820.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312519280482/0001193125-19-280482.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312519258686/0001193125-19-258686.txt
1037868.0,https://www.sec.gov/Archives/edgar/data/1037868/000119312519238516/0001193125-19-238516.txt
