date,sentiment
20200109,"{'neg': 0.053, 'neu': 0.779, 'pos': 0.168, 'compound': 0.9999}"
20191120,"{'neg': 0.038, 'neu': 0.783, 'pos': 0.179, 'compound': 0.9998}"
20191120,"{'neg': 0.038, 'neu': 0.782, 'pos': 0.18, 'compound': 0.9998}"
20191113,"{'neg': 0.003, 'neu': 0.824, 'pos': 0.172, 'compound': 0.9981}"
20191024,"{'neg': 0.012, 'neu': 0.864, 'pos': 0.124, 'compound': 0.9992}"
20190912,"{'neg': 0.042, 'neu': 0.761, 'pos': 0.198, 'compound': 0.9999}"
20190821,"{'neg': 0.059, 'neu': 0.739, 'pos': 0.202, 'compound': 0.9999}"
20190603,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.9885}"
20190522,"{'neg': 0.061, 'neu': 0.768, 'pos': 0.171, 'compound': 0.9998}"
20200501,"{'neg': 0.064, 'neu': 0.792, 'pos': 0.144, 'compound': 0.9996}"
20200421,"{'neg': 0.05, 'neu': 0.763, 'pos': 0.186, 'compound': 0.9999}"
20200415,"{'neg': 0.047, 'neu': 0.697, 'pos': 0.257, 'compound': 1.0}"
20200131,"{'neg': 0.039, 'neu': 0.803, 'pos': 0.158, 'compound': 0.9998}"
20191101,"{'neg': 0.038, 'neu': 0.798, 'pos': 0.164, 'compound': 0.9997}"
20191015,"{'neg': 0.013, 'neu': 0.776, 'pos': 0.211, 'compound': 0.9999}"
20191010,"{'neg': 0.019, 'neu': 0.719, 'pos': 0.263, 'compound': 1.0}"
20190927,"{'neg': 0.053, 'neu': 0.757, 'pos': 0.189, 'compound': 0.9999}"
20190917,"{'neg': 0.019, 'neu': 0.827, 'pos': 0.154, 'compound': 0.9999}"
20190912,"{'neg': 0.01, 'neu': 0.846, 'pos': 0.145, 'compound': 0.9993}"
20190911,"{'neg': 0.049, 'neu': 0.766, 'pos': 0.184, 'compound': 0.9999}"
20190802,"{'neg': 0.041, 'neu': 0.794, 'pos': 0.165, 'compound': 0.9996}"
20190604,"{'neg': 0.019, 'neu': 0.746, 'pos': 0.236, 'compound': 0.9989}"
20190531,"{'neg': 0.027, 'neu': 0.671, 'pos': 0.302, 'compound': 1.0}"
20200423,"{'neg': 0.007, 'neu': 0.867, 'pos': 0.125, 'compound': 0.9994}"
20200420,"{'neg': 0.049, 'neu': 0.784, 'pos': 0.167, 'compound': 0.9999}"
20200123,"{'neg': 0.027, 'neu': 0.78, 'pos': 0.193, 'compound': 0.9998}"
20191108,"{'neg': 0.046, 'neu': 0.794, 'pos': 0.16, 'compound': 0.9993}"
20191017,"{'neg': 0.018, 'neu': 0.826, 'pos': 0.156, 'compound': 0.9999}"
20191017,"{'neg': 0.018, 'neu': 0.831, 'pos': 0.152, 'compound': 0.9999}"
20190909,"{'neg': 0.045, 'neu': 0.769, 'pos': 0.187, 'compound': 0.9998}"
20190731,"{'neg': 0.02, 'neu': 0.782, 'pos': 0.198, 'compound': 0.9989}"
20190730,"{'neg': 0.025, 'neu': 0.803, 'pos': 0.172, 'compound': 0.9999}"
20190718,"{'neg': 0.024, 'neu': 0.778, 'pos': 0.198, 'compound': 0.9998}"
20190717,"{'neg': 0.007, 'neu': 0.832, 'pos': 0.161, 'compound': 0.988}"
20190510,"{'neg': 0.053, 'neu': 0.772, 'pos': 0.174, 'compound': 0.9994}"
20200501,"{'neg': 0.01, 'neu': 0.856, 'pos': 0.133, 'compound': 0.9996}"
20200212,"{'neg': 0.033, 'neu': 0.813, 'pos': 0.154, 'compound': 0.9998}"
20191106,"{'neg': 0.024, 'neu': 0.818, 'pos': 0.158, 'compound': 0.9999}"
20191003,"{'neg': 0.014, 'neu': 0.867, 'pos': 0.118, 'compound': 0.9994}"
20190924,"{'neg': 0.02, 'neu': 0.71, 'pos': 0.271, 'compound': 1.0}"
20190912,"{'neg': 0.016, 'neu': 0.864, 'pos': 0.12, 'compound': 0.999}"
20190814,"{'neg': 0.007, 'neu': 0.848, 'pos': 0.145, 'compound': 0.9996}"
20190807,"{'neg': 0.039, 'neu': 0.79, 'pos': 0.171, 'compound': 0.9998}"
20190703,"{'neg': 0.02, 'neu': 0.868, 'pos': 0.111, 'compound': 0.9944}"
20190531,"{'neg': 0.012, 'neu': 0.762, 'pos': 0.225, 'compound': 0.9939}"
00000000,"{'neg': 0.068, 'neu': 0.816, 'pos': 0.116, 'compound': 0.9231}"
20190501,"{'neg': 0.039, 'neu': 0.802, 'pos': 0.159, 'compound': 0.9997}"
20200427,"{'neg': 0.028, 'neu': 0.782, 'pos': 0.19, 'compound': 0.9999}"
20200427,"{'neg': 0.044, 'neu': 0.789, 'pos': 0.167, 'compound': 0.9999}"
20200422,"{'neg': 0.072, 'neu': 0.777, 'pos': 0.152, 'compound': 0.9997}"
20200318,"{'neg': 0.034, 'neu': 0.834, 'pos': 0.132, 'compound': 0.999}"
20200129,"{'neg': 0.052, 'neu': 0.811, 'pos': 0.137, 'compound': 0.9997}"
20191216,"{'neg': 0.04, 'neu': 0.701, 'pos': 0.259, 'compound': 1.0}"
20191101,"{'neg': 0.009, 'neu': 0.85, 'pos': 0.141, 'compound': 0.9995}"
20191031,"{'neg': 0.048, 'neu': 0.802, 'pos': 0.15, 'compound': 0.9999}"
20190927,"{'neg': 0.011, 'neu': 0.84, 'pos': 0.149, 'compound': 0.9997}"
20190903,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.9869}"
20190801,"{'neg': 0.041, 'neu': 0.732, 'pos': 0.227, 'compound': 1.0}"
20190801,"{'neg': 0.071, 'neu': 0.794, 'pos': 0.135, 'compound': 0.9997}"
20190725,"{'neg': 0.017, 'neu': 0.744, 'pos': 0.238, 'compound': 1.0}"
20190625,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.9896}"
20190510,"{'neg': 0.07, 'neu': 0.816, 'pos': 0.114, 'compound': 0.9989}"
20190509,"{'neg': 0.088, 'neu': 0.758, 'pos': 0.154, 'compound': 0.9977}"
20190508,"{'neg': 0.049, 'neu': 0.8, 'pos': 0.151, 'compound': 0.9997}"
20190508,"{'neg': 0.067, 'neu': 0.692, 'pos': 0.241, 'compound': 1.0}"
20200429,"{'neg': 0.019, 'neu': 0.823, 'pos': 0.158, 'compound': 0.9998}"
20200129,"{'neg': 0.021, 'neu': 0.793, 'pos': 0.186, 'compound': 0.9998}"
20191220,"{'neg': 0.031, 'neu': 0.791, 'pos': 0.179, 'compound': 0.9999}"
20191104,"{'neg': 0.022, 'neu': 0.797, 'pos': 0.181, 'compound': 0.9998}"
20191023,"{'neg': 0.025, 'neu': 0.803, 'pos': 0.172, 'compound': 0.9996}"
20191017,"{'neg': 0.021, 'neu': 0.767, 'pos': 0.211, 'compound': 1.0}"
20191016,"{'neg': 0.005, 'neu': 0.854, 'pos': 0.141, 'compound': 0.9997}"
20190813,"{'neg': 0.027, 'neu': 0.787, 'pos': 0.186, 'compound': 0.9999}"
20190724,"{'neg': 0.029, 'neu': 0.785, 'pos': 0.186, 'compound': 0.9996}"
20190717,"{'neg': 0.01, 'neu': 0.799, 'pos': 0.192, 'compound': 0.9992}"
20190610,"{'neg': 0.004, 'neu': 0.837, 'pos': 0.158, 'compound': 0.9909}"
20200416,"{'neg': 0.044, 'neu': 0.763, 'pos': 0.193, 'compound': 0.9999}"
20200414,"{'neg': 0.042, 'neu': 0.741, 'pos': 0.217, 'compound': 1.0}"
20200402,"{'neg': 0.021, 'neu': 0.855, 'pos': 0.124, 'compound': 0.9991}"
20200318,"{'neg': 0.052, 'neu': 0.841, 'pos': 0.106, 'compound': 0.9961}"
20200226,"{'neg': 0.034, 'neu': 0.811, 'pos': 0.155, 'compound': 0.9999}"
20200110,"{'neg': 0.005, 'neu': 0.891, 'pos': 0.104, 'compound': 0.9991}"
20191104,"{'neg': 0.029, 'neu': 0.825, 'pos': 0.146, 'compound': 0.9999}"
20191031,"{'neg': 0.001, 'neu': 0.899, 'pos': 0.1, 'compound': 0.9989}"
20191003,"{'neg': 0.047, 'neu': 0.759, 'pos': 0.194, 'compound': 0.9999}"
20190814,"{'neg': 0.009, 'neu': 0.863, 'pos': 0.128, 'compound': 0.9999}"
20190805,"{'neg': 0.035, 'neu': 0.822, 'pos': 0.143, 'compound': 0.9999}"
20190709,"{'neg': 0.04, 'neu': 0.814, 'pos': 0.145, 'compound': 0.9895}"
20190701,"{'neg': 0.024, 'neu': 0.772, 'pos': 0.204, 'compound': 1.0}"
20190515,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.9805}"
20190510,"{'neg': 0.041, 'neu': 0.814, 'pos': 0.145, 'compound': 0.9998}"
20190503,"{'neg': 0.02, 'neu': 0.839, 'pos': 0.141, 'compound': 0.9915}"
20200430,"{'neg': 0.017, 'neu': 0.88, 'pos': 0.103, 'compound': 0.9995}"
20200429,"{'neg': 0.031, 'neu': 0.75, 'pos': 0.219, 'compound': 0.9999}"
20200318,"{'neg': 0.003, 'neu': 0.884, 'pos': 0.113, 'compound': 0.9997}"
20200219,"{'neg': 0.025, 'neu': 0.815, 'pos': 0.16, 'compound': 0.9963}"
20200130,"{'neg': 0.02, 'neu': 0.867, 'pos': 0.113, 'compound': 0.9993}"
20191029,"{'neg': 0.018, 'neu': 0.861, 'pos': 0.121, 'compound': 0.9994}"
20190730,"{'neg': 0.022, 'neu': 0.855, 'pos': 0.122, 'compound': 0.9995}"
20190718,"{'neg': 0.015, 'neu': 0.815, 'pos': 0.17, 'compound': 0.9973}"
20190606,"{'neg': 0.026, 'neu': 0.89, 'pos': 0.084, 'compound': 0.984}"
20190606,"{'neg': 0.069, 'neu': 0.656, 'pos': 0.275, 'compound': 1.0}"
20190520,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.9865}"
20200316,"{'neg': 0.074, 'neu': 0.748, 'pos': 0.178, 'compound': 0.9999}"
20200306,"{'neg': 0.06, 'neu': 0.757, 'pos': 0.183, 'compound': 0.9999}"
20200211,"{'neg': 0.045, 'neu': 0.781, 'pos': 0.174, 'compound': 0.9998}"
20191029,"{'neg': 0.049, 'neu': 0.769, 'pos': 0.182, 'compound': 0.9998}"
20190924,"{'neg': 0.032, 'neu': 0.715, 'pos': 0.253, 'compound': 0.9999}"
20190730,"{'neg': 0.049, 'neu': 0.789, 'pos': 0.163, 'compound': 0.9997}"
20190715,"{'neg': 0.012, 'neu': 0.848, 'pos': 0.14, 'compound': 0.9985}"
20190510,"{'neg': 0.006, 'neu': 0.808, 'pos': 0.186, 'compound': 0.9983}"
20190430,"{'neg': 0.044, 'neu': 0.777, 'pos': 0.179, 'compound': 0.9998}"
20200429,"{'neg': 0.024, 'neu': 0.824, 'pos': 0.151, 'compound': 0.9991}"
20200221,"{'neg': 0.012, 'neu': 0.888, 'pos': 0.1, 'compound': 0.9969}"
20200211,"{'neg': 0.019, 'neu': 0.844, 'pos': 0.137, 'compound': 0.9991}"
20191118,"{'neg': 0.051, 'neu': 0.772, 'pos': 0.177, 'compound': 0.9999}"
20191112,"{'neg': 0.008, 'neu': 0.871, 'pos': 0.121, 'compound': 0.9993}"
20191108,"{'neg': 0.014, 'neu': 0.89, 'pos': 0.096, 'compound': 0.9976}"
20191030,"{'neg': 0.016, 'neu': 0.844, 'pos': 0.14, 'compound': 0.9991}"
20191003,"{'neg': 0.058, 'neu': 0.725, 'pos': 0.218, 'compound': 1.0}"
20190725,"{'neg': 0.018, 'neu': 0.845, 'pos': 0.137, 'compound': 0.999}"
20190514,"{'neg': 0.016, 'neu': 0.837, 'pos': 0.147, 'compound': 0.9888}"
20200429,"{'neg': 0.026, 'neu': 0.845, 'pos': 0.129, 'compound': 0.9992}"
20200421,"{'neg': 0.013, 'neu': 0.865, 'pos': 0.122, 'compound': 0.9998}"
20200326,"{'neg': 0.037, 'neu': 0.811, 'pos': 0.151, 'compound': 0.9999}"
20200324,"{'neg': 0.043, 'neu': 0.836, 'pos': 0.12, 'compound': 0.9981}"
20200225,"{'neg': 0.007, 'neu': 0.849, 'pos': 0.143, 'compound': 0.9999}"
20200224,"{'neg': 0.017, 'neu': 0.856, 'pos': 0.127, 'compound': 0.9985}"
20200129,"{'neg': 0.027, 'neu': 0.835, 'pos': 0.138, 'compound': 0.9995}"
20191203,"{'neg': 0.039, 'neu': 0.797, 'pos': 0.163, 'compound': 0.9999}"
20191115,"{'neg': 0.008, 'neu': 0.88, 'pos': 0.113, 'compound': 0.9995}"
20191029,"{'neg': 0.035, 'neu': 0.835, 'pos': 0.13, 'compound': 0.9995}"
20190730,"{'neg': 0.031, 'neu': 0.852, 'pos': 0.117, 'compound': 0.9995}"
20190625,"{'neg': 0.004, 'neu': 0.847, 'pos': 0.149, 'compound': 0.989}"
20190531,"{'neg': 0.039, 'neu': 0.8, 'pos': 0.161, 'compound': 0.9999}"
20190430,"{'neg': 0.021, 'neu': 0.866, 'pos': 0.114, 'compound': 0.9988}"
20200416,"{'neg': 0.049, 'neu': 0.795, 'pos': 0.156, 'compound': 0.9999}"
20200403,"{'neg': 0.008, 'neu': 0.887, 'pos': 0.105, 'compound': 0.9992}"
20200331,"{'neg': 0.053, 'neu': 0.772, 'pos': 0.175, 'compound': 0.9998}"
20200128,"{'neg': 0.046, 'neu': 0.756, 'pos': 0.198, 'compound': 0.9999}"
20200123,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.9985}"
20191126,"{'neg': 0.022, 'neu': 0.853, 'pos': 0.125, 'compound': 0.9998}"
20191001,"{'neg': 0.044, 'neu': 0.761, 'pos': 0.195, 'compound': 0.9999}"
20190627,"{'neg': 0.046, 'neu': 0.758, 'pos': 0.196, 'compound': 0.9999}"
20200428,"{'neg': 0.035, 'neu': 0.798, 'pos': 0.168, 'compound': 0.9996}"
20200128,"{'neg': 0.036, 'neu': 0.796, 'pos': 0.168, 'compound': 0.9996}"
20191112,"{'neg': 0.005, 'neu': 0.872, 'pos': 0.123, 'compound': 0.9994}"
20191029,"{'neg': 0.041, 'neu': 0.781, 'pos': 0.178, 'compound': 0.9995}"
20190924,"{'neg': 0.004, 'neu': 0.833, 'pos': 0.163, 'compound': 0.9983}"
20190909,"{'neg': 0.011, 'neu': 0.794, 'pos': 0.195, 'compound': 0.9976}"
20190805,"{'neg': 0.004, 'neu': 0.803, 'pos': 0.193, 'compound': 0.9989}"
20190730,"{'neg': 0.043, 'neu': 0.783, 'pos': 0.175, 'compound': 0.9995}"
20190628,"{'neg': 0.008, 'neu': 0.825, 'pos': 0.167, 'compound': 0.9873}"
20190430,"{'neg': 0.043, 'neu': 0.789, 'pos': 0.168, 'compound': 0.9995}"
20200430,"{'neg': 0.096, 'neu': 0.741, 'pos': 0.163, 'compound': 0.9997}"
20200408,"{'neg': 0.05, 'neu': 0.823, 'pos': 0.128, 'compound': 0.9987}"
20200327,"{'neg': 0.015, 'neu': 0.855, 'pos': 0.13, 'compound': 0.9994}"
20200326,"{'neg': 0.014, 'neu': 0.755, 'pos': 0.231, 'compound': 0.9993}"
20200325,"{'neg': 0.073, 'neu': 0.82, 'pos': 0.108, 'compound': 0.9313}"
20200316,"{'neg': 0.02, 'neu': 0.877, 'pos': 0.102, 'compound': 0.9887}"
20200305,"{'neg': 0.016, 'neu': 0.843, 'pos': 0.141, 'compound': 0.9992}"
20200221,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.9941}"
20200129,"{'neg': 0.088, 'neu': 0.738, 'pos': 0.174, 'compound': 0.9998}"
20200124,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.9939}"
20191210,"{'neg': 0.011, 'neu': 0.804, 'pos': 0.186, 'compound': 1.0}"
20191125,"{'neg': 0.016, 'neu': 0.872, 'pos': 0.113, 'compound': 0.9955}"
20191104,"{'neg': 0.044, 'neu': 0.762, 'pos': 0.194, 'compound': 0.9999}"
20191022,"{'neg': 0.084, 'neu': 0.741, 'pos': 0.175, 'compound': 0.9999}"
20190919,"{'neg': 0.008, 'neu': 0.89, 'pos': 0.102, 'compound': 0.9941}"
20190812,"{'neg': 0.009, 'neu': 0.849, 'pos': 0.143, 'compound': 0.9985}"
20190726,"{'neg': 0.081, 'neu': 0.74, 'pos': 0.179, 'compound': 0.9999}"
20190722,"{'neg': 0.011, 'neu': 0.906, 'pos': 0.083, 'compound': 0.9638}"
20190530,"{'neg': 0.01, 'neu': 0.804, 'pos': 0.185, 'compound': 0.9999}"
20190430,"{'neg': 0.088, 'neu': 0.736, 'pos': 0.176, 'compound': 0.9998}"
20200323,"{'neg': 0.001, 'neu': 0.888, 'pos': 0.111, 'compound': 0.9988}"
20200317,"{'neg': 0.03, 'neu': 0.83, 'pos': 0.14, 'compound': 0.9992}"
20200313,"{'neg': 0.04, 'neu': 0.787, 'pos': 0.173, 'compound': 0.9999}"
20200313,"{'neg': 0.012, 'neu': 0.83, 'pos': 0.157, 'compound': 0.9999}"
20200305,"{'neg': 0.047, 'neu': 0.784, 'pos': 0.169, 'compound': 0.9998}"
20200210,"{'neg': 0.043, 'neu': 0.742, 'pos': 0.215, 'compound': 1.0}"
20200204,"{'neg': 0.033, 'neu': 0.821, 'pos': 0.145, 'compound': 0.9996}"
20200113,"{'neg': 0.037, 'neu': 0.825, 'pos': 0.139, 'compound': 0.9983}"
20191218,"{'neg': 0.019, 'neu': 0.848, 'pos': 0.133, 'compound': 0.9995}"
20191212,"{'neg': 0.022, 'neu': 0.823, 'pos': 0.155, 'compound': 0.9989}"
20191030,"{'neg': 0.022, 'neu': 0.844, 'pos': 0.134, 'compound': 0.9998}"
20191018,"{'neg': 0.005, 'neu': 0.824, 'pos': 0.171, 'compound': 0.9998}"
20190927,"{'neg': 0.045, 'neu': 0.771, 'pos': 0.183, 'compound': 0.9999}"
20190802,"{'neg': 0.005, 'neu': 0.877, 'pos': 0.117, 'compound': 0.9993}"
20190731,"{'neg': 0.047, 'neu': 0.812, 'pos': 0.141, 'compound': 0.9995}"
20190617,"{'neg': 0.003, 'neu': 0.816, 'pos': 0.182, 'compound': 0.9994}"
20190524,"{'neg': 0.008, 'neu': 0.808, 'pos': 0.183, 'compound': 1.0}"
20190508,"{'neg': 0.045, 'neu': 0.803, 'pos': 0.151, 'compound': 0.9997}"
20190508,"{'neg': 0.047, 'neu': 0.799, 'pos': 0.154, 'compound': 0.9997}"
20200427,"{'neg': 0.008, 'neu': 0.894, 'pos': 0.098, 'compound': 0.9993}"
20200421,"{'neg': 0.06, 'neu': 0.797, 'pos': 0.142, 'compound': 0.9995}"
20200218,"{'neg': 0.044, 'neu': 0.813, 'pos': 0.143, 'compound': 0.9998}"
20191210,"{'neg': 0.006, 'neu': 0.895, 'pos': 0.1, 'compound': 0.9994}"
20191119,"{'neg': 0.04, 'neu': 0.815, 'pos': 0.145, 'compound': 0.9998}"
20190924,"{'neg': 0.019, 'neu': 0.917, 'pos': 0.064, 'compound': 0.9944}"
20190828,"{'neg': 0.021, 'neu': 0.788, 'pos': 0.191, 'compound': 0.9998}"
20190820,"{'neg': 0.039, 'neu': 0.848, 'pos': 0.113, 'compound': 0.9984}"
20190710,"{'neg': 0.039, 'neu': 0.838, 'pos': 0.123, 'compound': 0.9997}"
20190702,"{'neg': 0.034, 'neu': 0.804, 'pos': 0.161, 'compound': 0.9999}"
20190625,"{'neg': 0.054, 'neu': 0.831, 'pos': 0.115, 'compound': 0.9973}"
20190624,"{'neg': 0.028, 'neu': 0.825, 'pos': 0.147, 'compound': 0.9996}"
20190607,"{'neg': 0.031, 'neu': 0.831, 'pos': 0.138, 'compound': 0.993}"
20190523,"{'neg': 0.036, 'neu': 0.836, 'pos': 0.128, 'compound': 0.9992}"
20200428,"{'neg': 0.05, 'neu': 0.798, 'pos': 0.151, 'compound': 0.9999}"
20200205,"{'neg': 0.041, 'neu': 0.813, 'pos': 0.146, 'compound': 0.9999}"
20200131,"{'neg': 0.034, 'neu': 0.848, 'pos': 0.118, 'compound': 0.9983}"
20191029,"{'neg': 0.033, 'neu': 0.807, 'pos': 0.16, 'compound': 0.9999}"
20190730,"{'neg': 0.056, 'neu': 0.791, 'pos': 0.152, 'compound': 0.9999}"
20190531,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.936}"
20190430,"{'neg': 0.057, 'neu': 0.788, 'pos': 0.155, 'compound': 0.9998}"
20200323,"{'neg': 0.013, 'neu': 0.874, 'pos': 0.113, 'compound': 0.9994}"
20200323,"{'neg': 0.006, 'neu': 0.787, 'pos': 0.207, 'compound': 1.0}"
20200305,"{'neg': 0.01, 'neu': 0.878, 'pos': 0.112, 'compound': 0.9941}"
20200218,"{'neg': 0.009, 'neu': 0.861, 'pos': 0.13, 'compound': 0.9963}"
20200214,"{'neg': 0.013, 'neu': 0.831, 'pos': 0.156, 'compound': 0.9992}"
20200205,"{'neg': 0.076, 'neu': 0.796, 'pos': 0.129, 'compound': 0.9995}"
20200115,"{'neg': 0.024, 'neu': 0.807, 'pos': 0.169, 'compound': 0.9999}"
20200109,"{'neg': 0.008, 'neu': 0.748, 'pos': 0.244, 'compound': 1.0}"
20191216,"{'neg': 0.015, 'neu': 0.824, 'pos': 0.161, 'compound': 0.9999}"
20191212,"{'neg': 0.034, 'neu': 0.725, 'pos': 0.24, 'compound': 1.0}"
20191211,"{'neg': 0.067, 'neu': 0.788, 'pos': 0.145, 'compound': 0.9998}"
20191115,"{'neg': 0.009, 'neu': 0.861, 'pos': 0.13, 'compound': 0.9963}"
20191030,"{'neg': 0.079, 'neu': 0.789, 'pos': 0.132, 'compound': 0.9996}"
20190826,"{'neg': 0.005, 'neu': 0.881, 'pos': 0.113, 'compound': 0.9995}"
20190815,"{'neg': 0.009, 'neu': 0.857, 'pos': 0.134, 'compound': 0.9966}"
20190812,"{'neg': 0.031, 'neu': 0.792, 'pos': 0.177, 'compound': 0.9997}"
20190731,"{'neg': 0.08, 'neu': 0.792, 'pos': 0.128, 'compound': 0.9995}"
20190619,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.9776}"
20190617,"{'neg': 0.038, 'neu': 0.71, 'pos': 0.253, 'compound': 1.0}"
20190524,"{'neg': 0.038, 'neu': 0.763, 'pos': 0.2, 'compound': 0.9996}"
20190523,"{'neg': 0.029, 'neu': 0.778, 'pos': 0.194, 'compound': 1.0}"
20190520,"{'neg': 0.019, 'neu': 0.823, 'pos': 0.157, 'compound': 0.9999}"
20190515,"{'neg': 0.015, 'neu': 0.834, 'pos': 0.151, 'compound': 0.9936}"
20190501,"{'neg': 0.082, 'neu': 0.785, 'pos': 0.133, 'compound': 0.9996}"
20200413,"{'neg': 0.021, 'neu': 0.828, 'pos': 0.151, 'compound': 0.9998}"
20200206,"{'neg': 0.032, 'neu': 0.759, 'pos': 0.209, 'compound': 0.9999}"
20191216,"{'neg': 0.009, 'neu': 0.857, 'pos': 0.134, 'compound': 0.9995}"
20191125,"{'neg': 0.007, 'neu': 0.862, 'pos': 0.13, 'compound': 0.9994}"
20191112,"{'neg': 0.079, 'neu': 0.757, 'pos': 0.164, 'compound': 0.9998}"
20191108,"{'neg': 0.009, 'neu': 0.859, 'pos': 0.132, 'compound': 0.9994}"
20191107,"{'neg': 0.033, 'neu': 0.76, 'pos': 0.207, 'compound': 0.9999}"
20190801,"{'neg': 0.027, 'neu': 0.796, 'pos': 0.177, 'compound': 0.9999}"
20190513,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.9878}"
20190509,"{'neg': 0.036, 'neu': 0.745, 'pos': 0.218, 'compound': 0.9998}"
20200430,"{'neg': 0.041, 'neu': 0.809, 'pos': 0.15, 'compound': 0.9999}"
20200429,"{'neg': 0.035, 'neu': 0.737, 'pos': 0.228, 'compound': 1.0}"
20200423,"{'neg': 0.078, 'neu': 0.772, 'pos': 0.151, 'compound': 0.9998}"
20200331,"{'neg': 0.062, 'neu': 0.753, 'pos': 0.185, 'compound': 0.9999}"
20200327,"{'neg': 0.039, 'neu': 0.813, 'pos': 0.148, 'compound': 0.9992}"
20200323,"{'neg': 0.035, 'neu': 0.829, 'pos': 0.136, 'compound': 0.9994}"
20200312,"{'neg': 0.025, 'neu': 0.831, 'pos': 0.144, 'compound': 0.9996}"
20200228,"{'neg': 0.013, 'neu': 0.839, 'pos': 0.148, 'compound': 0.9997}"
20200218,"{'neg': 0.038, 'neu': 0.755, 'pos': 0.208, 'compound': 1.0}"
20200218,"{'neg': 0.009, 'neu': 0.853, 'pos': 0.138, 'compound': 0.9998}"
20200214,"{'neg': 0.046, 'neu': 0.712, 'pos': 0.242, 'compound': 1.0}"
20200213,"{'neg': 0.017, 'neu': 0.803, 'pos': 0.181, 'compound': 0.9997}"
20200212,"{'neg': 0.035, 'neu': 0.805, 'pos': 0.16, 'compound': 0.9999}"
20200114,"{'neg': 0.07, 'neu': 0.717, 'pos': 0.214, 'compound': 1.0}"
20191119,"{'neg': 0.018, 'neu': 0.829, 'pos': 0.153, 'compound': 0.9999}"
20191118,"{'neg': 0.054, 'neu': 0.78, 'pos': 0.166, 'compound': 0.9999}"
20191030,"{'neg': 0.026, 'neu': 0.799, 'pos': 0.174, 'compound': 0.9999}"
20191016,"{'neg': 0.059, 'neu': 0.771, 'pos': 0.17, 'compound': 0.9999}"
20191003,"{'neg': 0.056, 'neu': 0.771, 'pos': 0.173, 'compound': 0.9993}"
20190813,"{'neg': 0.042, 'neu': 0.765, 'pos': 0.193, 'compound': 0.9999}"
20190725,"{'neg': 0.034, 'neu': 0.813, 'pos': 0.153, 'compound': 0.9998}"
20190516,"{'neg': 0.033, 'neu': 0.752, 'pos': 0.215, 'compound': 1.0}"
20190508,"{'neg': 0.031, 'neu': 0.824, 'pos': 0.145, 'compound': 0.9964}"
20190503,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.9864}"
20190430,"{'neg': 0.036, 'neu': 0.826, 'pos': 0.138, 'compound': 0.9947}"
20200408,"{'neg': 0.072, 'neu': 0.79, 'pos': 0.138, 'compound': 0.9978}"
20200327,"{'neg': 0.035, 'neu': 0.732, 'pos': 0.233, 'compound': 1.0}"
20200324,"{'neg': 0.019, 'neu': 0.746, 'pos': 0.235, 'compound': 1.0}"
20200204,"{'neg': 0.065, 'neu': 0.784, 'pos': 0.151, 'compound': 0.9997}"
20200107,"{'neg': 0.039, 'neu': 0.762, 'pos': 0.198, 'compound': 0.9996}"
20200106,"{'neg': 0.044, 'neu': 0.805, 'pos': 0.151, 'compound': 0.9991}"
20191105,"{'neg': 0.068, 'neu': 0.789, 'pos': 0.143, 'compound': 0.9996}"
20190930,"{'neg': 0.012, 'neu': 0.719, 'pos': 0.269, 'compound': 1.0}"
20190822,"{'neg': 0.016, 'neu': 0.87, 'pos': 0.113, 'compound': 0.9951}"
20190806,"{'neg': 0.073, 'neu': 0.789, 'pos': 0.139, 'compound': 0.9995}"
20190524,"{'neg': 0.01, 'neu': 0.865, 'pos': 0.125, 'compound': 0.9998}"
20190507,"{'neg': 0.073, 'neu': 0.802, 'pos': 0.124, 'compound': 0.9993}"
20200424,"{'neg': 0.044, 'neu': 0.781, 'pos': 0.175, 'compound': 0.9999}"
20200325,"{'neg': 0.034, 'neu': 0.822, 'pos': 0.144, 'compound': 0.9995}"
20200313,"{'neg': 0.015, 'neu': 0.781, 'pos': 0.205, 'compound': 0.999}"
20200312,"{'neg': 0.012, 'neu': 0.848, 'pos': 0.141, 'compound': 0.996}"
20200123,"{'neg': 0.02, 'neu': 0.85, 'pos': 0.13, 'compound': 0.9999}"
20200122,"{'neg': 0.022, 'neu': 0.849, 'pos': 0.129, 'compound': 0.9998}"
20191218,"{'neg': 0.048, 'neu': 0.793, 'pos': 0.159, 'compound': 0.9992}"
